time_seconds,D0,D1,D2
10.000000000,1,0,1
10.002433999,1,0,1
10.002434000,1,0,1
10.002433999,1,0,1
10.002434000,1,0,0
10.030799999,1,0,0
10.030800000,0,0,0
10.034499999,0,0,0
10.034500000,1,0,0
10.036505999,1,0,0
10.036506000,1,1,0
10.036505999,1,1,0
10.036506000,1,1,1
10.039506999,1,1,1
10.039507000,1,0,1
10.039506999,1,0,1
10.039507000,1,0,0
10.067799999,1,0,0
10.067800000,0,0,0
10.071399999,0,0,0
10.071400000,1,0,0
10.073477999,1,0,0
10.073478000,1,1,0
10.073477999,1,1,0
10.073478000,1,1,1
10.076478999,1,1,1
10.076479000,1,0,1
10.076479999,1,0,1
10.076480000,1,0,0
10.104499999,1,0,0
10.104500000,0,0,0
10.108199999,0,0,0
10.108200000,1,0,0
10.110102999,1,0,0
10.110103000,1,1,0
10.110102999,1,1,0
10.110103000,1,1,1
10.113103999,1,1,1
10.113104000,1,0,1
10.113103999,1,0,1
10.113104000,1,0,0
10.141199999,1,0,0
10.141200000,0,0,0
10.144799999,0,0,0
10.144800000,1,0,0
10.146799999,1,0,0
10.146800000,1,1,0
10.146799999,1,1,0
10.146800000,1,1,1
10.149800999,1,1,1
10.149801000,1,0,1
10.149800999,1,0,1
10.149801000,1,0,0
10.177699999,1,0,0
10.177700000,0,0,0
10.181299999,0,0,0
10.181300000,1,0,0
10.183248999,1,0,0
10.183249000,1,1,0
10.183248999,1,1,0
10.183249000,1,1,1
10.186249999,1,1,1
10.186250000,1,0,1
10.186250999,1,0,1
10.186251000,1,0,0
10.213999999,1,0,0
10.214000000,0,0,0
10.217699999,0,0,0
10.217700000,1,0,0
10.219496999,1,0,0
10.219497000,1,1,0
10.219496999,1,1,0
10.219497000,1,1,1
10.222497999,1,1,1
10.222498000,1,0,1
10.222497999,1,0,1
10.222498000,1,0,0
10.250299999,1,0,0
10.250300000,0,0,0
10.253899999,0,0,0
10.253900000,1,0,0
10.255793999,1,0,0
10.255794000,1,1,0
10.255793999,1,1,0
10.255794000,1,1,1
10.258794999,1,1,1
10.258795000,1,0,1
10.258794999,1,0,1
10.258795000,1,0,0
10.286399999,1,0,0
10.286400000,0,0,0
10.289999999,0,0,0
10.290000000,1,0,0
10.291842999,1,0,0
10.291843000,1,1,0
10.291842999,1,1,0
10.291843000,1,1,1
10.294844999,1,1,1
10.294845000,1,0,1
10.294844999,1,0,1
10.294845000,1,0,0
10.322399999,1,0,0
10.322400000,0,0,0
10.325999999,0,0,0
10.326000000,1,0,0
10.327815999,1,0,0
10.327816000,1,1,0
10.327815999,1,1,0
10.327816000,1,1,1
10.330816999,1,1,1
10.330817000,1,0,1
10.330816999,1,0,1
10.330817000,1,0,0
10.358299999,1,0,0
10.358300000,0,0,0
10.361799999,0,0,0
10.361800000,1,0,0
10.363688999,1,0,0
10.363689000,1,1,0
10.363688999,1,1,0
10.363689000,1,1,1
10.366690999,1,1,1
10.366691000,1,0,1
10.366690999,1,0,1
10.366691000,1,0,0
10.393899999,1,0,0
10.393900000,0,0,0
10.397499999,0,0,0
10.397500000,1,0,0
10.399214999,1,0,0
10.399215000,1,1,0
10.399214999,1,1,0
10.399215000,1,1,1
10.402215999,1,1,1
10.402216000,1,0,1
10.402215999,1,0,1
10.402216000,1,0,0
10.429499999,1,0,0
10.429500000,0,0,0
10.433099999,0,0,0
10.433100000,1,0,0
10.434810999,1,0,0
10.434811000,1,1,0
10.434810999,1,1,0
10.434811000,1,1,1
10.437811999,1,1,1
10.437812000,1,0,1
10.437811999,1,0,1
10.437812000,1,0,0
10.464999999,1,0,0
10.465000000,0,0,0
10.468499999,0,0,0
10.468500000,1,0,0
10.470283999,1,0,0
10.470284000,1,1,0
10.470283999,1,1,0
10.470284000,1,1,1
10.473284999,1,1,1
10.473285000,1,0,1
10.473284999,1,0,1
10.473285000,1,0,0
10.500299999,1,0,0
10.500300000,0,0,0
10.503799999,0,0,0
10.503800000,1,0,0
10.505533999,1,0,0
10.505534000,1,1,0
10.505533999,1,1,0
10.505534000,1,1,1
10.508534999,1,1,1
10.508535000,1,0,1
10.508534999,1,0,1
10.508535000,1,0,0
10.535499999,1,0,0
10.535500000,0,0,0
10.538999999,0,0,0
10.539000000,1,0,0
10.540706999,1,0,0
10.540707000,1,1,0
10.540706999,1,1,0
10.540707000,1,1,1
10.543707999,1,1,1
10.543708000,1,0,1
10.543707999,1,0,1
10.543708000,1,0,0
10.570599999,1,0,0
10.570600000,0,0,0
10.574099999,0,0,0
10.574100000,1,0,0
10.575779999,1,0,0
10.575780000,1,1,0
10.575779999,1,1,0
10.575780000,1,1,1
10.578780999,1,1,1
10.578781000,1,0,1
10.578780999,1,0,1
10.578781000,1,0,0
10.605599999,1,0,0
10.605600000,0,0,0
10.608999999,0,0,0
10.609000000,1,0,0
10.610753999,1,0,0
10.610754000,1,1,0
10.610753999,1,1,0
10.610754000,1,1,1
10.613754999,1,1,1
10.613755000,1,0,1
10.613754999,1,0,1
10.613755000,1,0,0
10.640299999,1,0,0
10.640300000,0,0,0
10.643799999,0,0,0
10.643800000,1,0,0
10.645378999,1,0,0
10.645379000,1,1,0
10.645378999,1,1,0
10.645379000,1,1,1
10.648380999,1,1,1
10.648381000,1,0,1
10.648380999,1,0,1
10.648381000,1,0,0
10.674999999,1,0,0
10.675000000,0,0,0
10.678499999,0,0,0
10.678500000,1,0,0
10.680075999,1,0,0
10.680076000,1,1,0
10.680075999,1,1,0
10.680076000,1,1,1
10.683076999,1,1,1
10.683077000,1,0,1
10.683076999,1,0,1
10.683077000,1,0,0
10.709599999,1,0,0
10.709600000,0,0,0
10.713099999,0,0,0
10.713100000,1,0,0
10.714648999,1,0,0
10.714649000,1,1,0
10.714648999,1,1,0
10.714649000,1,1,1
10.717649999,1,1,1
10.717650000,1,0,1
10.717649999,1,0,1
10.717650000,1,0,0
10.744099999,1,0,0
10.744100000,0,0,0
10.747599999,0,0,0
10.747600000,1,0,0
10.749122999,1,0,0
10.749123000,1,1,0
10.749122999,1,1,0
10.749123000,1,1,1
10.752123999,1,1,1
10.752124000,1,0,1
10.752123999,1,0,1
10.752124000,1,0,0
10.778499999,1,0,0
10.778500000,0,0,0
10.781899999,0,0,0
10.781900000,1,0,0
10.783496999,1,0,0
10.783497000,1,1,0
10.783496999,1,1,0
10.783497000,1,1,1
10.786497999,1,1,1
10.786498000,1,0,1
10.786497999,1,0,1
10.786498000,1,0,0
10.812699999,1,0,0
10.812700000,0,0,0
10.816099999,0,0,0
10.816100000,1,0,0
10.817646999,1,0,0
10.817647000,1,1,0
10.817646999,1,1,0
10.817647000,1,1,1
10.820647999,1,1,1
10.820648000,1,0,1
10.820647999,1,0,1
10.820648000,1,0,0
10.846799999,1,0,0
10.846800000,0,0,0
10.850199999,0,0,0
10.850200000,1,0,0
10.851719999,1,0,0
10.851720000,1,1,0
10.851720999,1,1,0
10.851721000,1,1,1
10.854720999,1,1,1
10.854721000,1,0,1
10.854720999,1,0,1
10.854721000,1,0,0
10.880799999,1,0,0
10.880800000,0,0,0
10.884199999,0,0,0
10.884200000,1,0,0
10.885693999,1,0,0
10.885694000,1,1,0
10.885693999,1,1,0
10.885694000,1,1,1
10.888694999,1,1,1
10.888695000,1,0,1
10.888695999,1,0,1
10.888696000,1,0,0
10.914699999,1,0,0
10.914700000,0,0,0
10.918099999,0,0,0
10.918100000,1,0,0
10.919566999,1,0,0
10.919567000,1,1,0
10.919566999,1,1,0
10.919567000,1,1,1
10.922567999,1,1,1
10.922568000,1,0,1
10.922567999,1,0,1
10.922568000,1,0,0
10.948499999,1,0,0
10.948500000,0,0,0
10.951899999,0,0,0
10.951900000,1,0,0
10.953339999,1,0,0
10.953340000,1,1,0
10.953339999,1,1,0
10.953340000,1,1,1
10.956340999,1,1,1
10.956341000,1,0,1
10.956340999,1,0,1
10.956341000,1,0,0
10.982199999,1,0,0
10.982200000,0,0,0
10.985599999,0,0,0
10.985600000,1,0,0
10.987013999,1,0,0
10.987014000,1,1,0
10.987013999,1,1,0
10.987014000,1,1,1
10.990014999,1,1,1
10.990015000,1,0,1
10.990014999,1,0,1
10.990015000,1,0,0
11.015799999,1,0,0
11.015800000,0,0,0
11.019099999,0,0,0
11.019100000,1,0,0
11.020587999,1,0,0
11.020588000,1,1,0
11.020587999,1,1,0
11.020588000,1,1,1
11.023589999,1,1,1
11.023590000,1,0,1
11.023589999,1,0,1
11.023590000,1,0,0
11.049199999,1,0,0
11.049200000,0,0,0
11.052499999,0,0,0
11.052500000,1,0,0
11.053937999,1,0,0
11.053938000,1,1,0
11.053938999,1,1,0
11.053939000,1,1,1
11.056939999,1,1,1
11.056940000,1,0,1
11.056939999,1,0,1
11.056940000,1,0,0
11.082499999,1,0,0
11.082500000,0,0,0
11.085799999,0,0,0
11.085800000,1,0,0
11.087211999,1,0,0
11.087212000,1,1,0
11.087211999,1,1,0
11.087212000,1,1,1
11.090212999,1,1,1
11.090213000,1,0,1
11.090212999,1,0,1
11.090213000,1,0,0
11.115699999,1,0,0
11.115700000,0,0,0
11.118999999,0,0,0
11.119000000,1,0,0
11.120385999,1,0,0
11.120386000,1,1,0
11.120385999,1,1,0
11.120386000,1,1,1
11.123386999,1,1,1
11.123387000,1,0,1
11.123386999,1,0,1
11.123387000,1,0,0
11.148799999,1,0,0
11.148800000,0,0,0
11.152099999,0,0,0
11.152100000,1,0,0
11.153458999,1,0,0
11.153459000,1,1,0
11.153458999,1,1,0
11.153459000,1,1,1
11.156459999,1,1,1
11.156460000,1,0,1
11.156459999,1,0,1
11.156460000,1,0,0
11.181799999,1,0,0
11.181800000,0,0,0
11.185099999,0,0,0
11.185100000,1,0,0
11.186432999,1,0,0
11.186433000,1,1,0
11.186432999,1,1,0
11.186433000,1,1,1
11.189433999,1,1,1
11.189434000,1,0,1
11.189433999,1,0,1
11.189434000,1,0,0
11.214699999,1,0,0
11.214700000,0,0,0
11.217999999,0,0,0
11.218000000,1,0,0
11.219305999,1,0,0
11.219306000,1,1,0
11.219305999,1,1,0
11.219306000,1,1,1
11.222307999,1,1,1
11.222308000,1,0,1
11.222307999,1,0,1
11.222308000,1,0,0
11.247499999,1,0,0
11.247500000,0,0,0
11.250799999,0,0,0
11.250800000,1,0,0
11.252079999,1,0,0
11.252080000,1,1,0
11.252079999,1,1,0
11.252080000,1,1,1
11.255080999,1,1,1
11.255081000,1,0,1
11.255080999,1,0,1
11.255081000,1,0,0
11.280299999,1,0,0
11.280300000,0,0,0
11.283499999,0,0,0
11.283500000,1,0,0
11.284877999,1,0,0
11.284878000,1,1,0
11.284877999,1,1,0
11.284878000,1,1,1
11.287878999,1,1,1
11.287879000,1,0,1
11.287878999,1,0,1
11.287879000,1,0,0
11.312899999,1,0,0
11.312900000,0,0,0
11.316099999,0,0,0
11.316100000,1,0,0
11.317427999,1,0,0
11.317428000,1,1,0
11.317427999,1,1,0
11.317428000,1,1,1
11.320428999,1,1,1
11.320429000,1,0,1
11.320428999,1,0,1
11.320429000,1,0,0
11.345399999,1,0,0
11.345400000,0,0,0
11.348599999,0,0,0
11.348600000,1,0,0
11.349901999,1,0,0
11.349902000,1,1,0
11.349901999,1,1,0
11.349902000,1,1,1
11.352902999,1,1,1
11.352903000,1,0,1
11.352903999,1,0,1
11.352904000,1,0,0
11.377799999,1,0,0
11.377800000,0,0,0
11.380999999,0,0,0
11.381000000,1,0,0
11.382275999,1,0,0
11.382276000,1,1,0
11.382275999,1,1,0
11.382276000,1,1,1
11.385276999,1,1,1
11.385277000,1,0,1
11.385276999,1,0,1
11.385277000,1,0,0
11.410099999,1,0,0
11.410100000,0,0,0
11.413299999,0,0,0
11.413300000,1,0,0
11.414548999,1,0,0
11.414549000,1,1,0
11.414549999,1,1,0
11.414550000,1,1,1
11.417550999,1,1,1
11.417551000,1,0,1
11.417550999,1,0,1
11.417551000,1,0,0
11.442299999,1,0,0
11.442300000,0,0,0
11.445499999,0,0,0
11.445500000,1,0,0
11.446722999,1,0,0
11.446723000,1,1,0
11.446722999,1,1,0
11.446723000,1,1,1
11.449724999,1,1,1
11.449725000,1,0,1
11.449724999,1,0,1
11.449725000,1,0,0
11.474399999,1,0,0
11.474400000,0,0,0
11.477599999,0,0,0
11.477600000,1,0,0
11.478796999,1,0,0
11.478797000,1,1,0
11.478796999,1,1,0
11.478797000,1,1,1
11.481798999,1,1,1
11.481799000,1,0,1
11.481798999,1,0,1
11.481799000,1,0,0
11.506399999,1,0,0
11.506400000,0,0,0
11.509599999,0,0,0
11.509600000,1,0,0
11.510770999,1,0,0
11.510771000,1,1,0
11.510770999,1,1,0
11.510771000,1,1,1
11.513771999,1,1,1
11.513772000,1,0,1
11.513771999,1,0,1
11.513772000,1,0,0
11.538399999,1,0,0
11.538400000,0,0,0
11.541499999,0,0,0
11.541500000,1,0,0
11.542767999,1,0,0
11.542768000,1,1,0
11.542768999,1,1,0
11.542769000,1,1,1
11.545769999,1,1,1
11.545770000,1,0,1
11.545769999,1,0,1
11.545770000,1,0,0
11.570199999,1,0,0
11.570200000,0,0,0
11.573299999,0,0,0
11.573300000,1,0,0
11.574518999,1,0,0
11.574519000,1,1,0
11.574518999,1,1,0
11.574519000,1,1,1
11.577519999,1,1,1
11.577520000,1,0,1
11.577519999,1,0,1
11.577520000,1,0,0
11.601899999,1,0,0
11.601900000,0,0,0
11.604999999,0,0,0
11.605000000,1,0,0
11.606192999,1,0,0
11.606193000,1,1,0
11.606192999,1,1,0
11.606193000,1,1,1
11.609193999,1,1,1
11.609194000,1,0,1
11.609193999,1,0,1
11.609194000,1,0,0
11.633499999,1,0,0
11.633500000,0,0,0
11.636699999,0,0,0
11.636700000,1,0,0
11.637766999,1,0,0
11.637767000,1,1,0
11.637766999,1,1,0
11.637767000,1,1,1
11.640768999,1,1,1
11.640769000,1,0,1
11.640768999,1,0,1
11.640769000,1,0,0
11.665099999,1,0,0
11.665100000,0,0,0
11.668299999,0,0,0
11.668300000,1,0,0
11.669364999,1,0,0
11.669365000,1,1,0
11.669364999,1,1,0
11.669365000,1,1,1
11.672365999,1,1,1
11.672366000,1,0,1
11.672365999,1,0,1
11.672366000,1,0,0
11.696599999,1,0,0
11.696600000,0,0,0
11.699799999,0,0,0
11.699800000,1,0,0
11.700838999,1,0,0
11.700839000,1,1,0
11.700838999,1,1,0
11.700839000,1,1,1
11.703839999,1,1,1
11.703840000,1,0,1
11.703839999,1,0,1
11.703840000,1,0,0
11.728099999,1,0,0
11.728100000,0,0,0
11.731199999,0,0,0
11.731200000,1,0,0
11.732336999,1,0,0
11.732337000,1,1,0
11.732336999,1,1,0
11.732337000,1,1,1
11.735337999,1,1,1
11.735338000,1,0,1
11.735337999,1,0,1
11.735338000,1,0,0
11.759399999,1,0,0
11.759400000,0,0,0
11.762499999,0,0,0
11.762500000,1,0,0
11.763586999,1,0,0
11.763587000,1,1,0
11.763587999,1,1,0
11.763588000,1,1,1
11.766588999,1,1,1
11.766589000,1,0,1
11.766588999,1,0,1
11.766589000,1,0,0
11.790599999,1,0,0
11.790600000,0,0,0
11.793699999,0,0,0
11.793700000,1,0,0
11.794761999,1,0,0
11.794762000,1,1,0
11.794761999,1,1,0
11.794762000,1,1,1
11.797762999,1,1,1
11.797763000,1,0,1
11.797762999,1,0,1
11.797763000,1,0,0
11.821699999,1,0,0
11.821700000,0,0,0
11.824799999,0,0,0
11.824800000,1,0,0
11.825835999,1,0,0
11.825836000,1,1,0
11.825835999,1,1,0
11.825836000,1,1,1
11.828836999,1,1,1
11.828837000,1,0,1
11.828836999,1,0,1
11.828837000,1,0,0
11.852699999,1,0,0
11.852700000,0,0,0
11.855799999,0,0,0
11.855800000,1,0,0
11.856809999,1,0,0
11.856810000,1,1,0
11.856809999,1,1,0
11.856810000,1,1,1
11.859810999,1,1,1
11.859811000,1,0,1
11.859810999,1,0,1
11.859811000,1,0,0
11.883699999,1,0,0
11.883700000,0,0,0
11.886699999,0,0,0
11.886700000,1,0,0
11.887806999,1,0,0
11.887807000,1,1,0
11.887806999,1,1,0
11.887807000,1,1,1
11.890807999,1,1,1
11.890808000,1,0,1
11.890807999,1,0,1
11.890808000,1,0,0
11.914499999,1,0,0
11.914500000,0,0,0
11.917599999,0,0,0
11.917600000,1,0,0
11.918558999,1,0,0
11.918559000,1,1,0
11.918558999,1,1,0
11.918559000,1,1,1
11.921559999,1,1,1
11.921560000,1,0,1
11.921559999,1,0,1
11.921560000,1,0,0
11.945299999,1,0,0
11.945300000,0,0,0
11.948399999,0,0,0
11.948400000,1,0,0
11.949354999,1,0,0
11.949355000,1,1,0
11.949354999,1,1,0
11.949355000,1,1,1
11.952355999,1,1,1
11.952356000,1,0,1
11.952355999,1,0,1
11.952356000,1,0,0
11.975999999,1,0,0
11.976000000,0,0,0
11.979099999,0,0,0
11.979100000,1,0,0
11.980029999,1,0,0
11.980030000,1,1,0
11.980029999,1,1,0
11.980030000,1,1,1
11.983030999,1,1,1
11.983031000,1,0,1
11.983030999,1,0,1
11.983031000,1,0,0
12.006699999,1,0,0
12.006700000,0,0,0
12.009699999,0,0,0
12.009700000,1,0,0
12.010726999,1,0,0
12.010727000,1,1,0
12.010726999,1,1,0
12.010727000,1,1,1
12.013731999,1,1,1
12.013732000,1,0,1
12.013731999,1,0,1
12.013732000,1,0,0
12.037199999,1,0,0
12.037200000,0,0,0
12.040199999,0,0,0
12.040200000,1,0,0
12.041178999,1,0,0
12.041179000,1,1,0
12.041178999,1,1,0
12.041179000,1,1,1
12.044179999,1,1,1
12.044180000,1,0,1
12.044179999,1,0,1
12.044180000,1,0,0
12.067599999,1,0,0
12.067600000,0,0,0
12.070599999,0,0,0
12.070600000,1,0,0
12.071552999,1,0,0
12.071553000,1,1,0
12.071552999,1,1,0
12.071553000,1,1,1
12.074553999,1,1,1
12.074554000,1,0,1
12.074553999,1,0,1
12.074554000,1,0,0
12.097899999,1,0,0
12.097900000,0,0,0
12.100999999,0,0,0
12.101000000,1,0,0
12.101825999,1,0,0
12.101826000,1,1,0
12.101826999,1,1,0
12.101827000,1,1,1
12.104827999,1,1,1
12.104828000,1,0,1
12.104827999,1,0,1
12.104828000,1,0,0
12.128299999,1,0,0
12.128300000,0,0,0
12.131299999,0,0,0
12.131300000,1,0,0
12.132248999,1,0,0
12.132249000,1,1,0
12.132248999,1,1,0
12.132249000,1,1,1
12.135250999,1,1,1
12.135251000,1,0,1
12.135250999,1,0,1
12.135251000,1,0,0
12.158499999,1,0,0
12.158500000,0,0,0
12.161499999,0,0,0
12.161500000,1,0,0
12.162399999,1,0,0
12.162400000,1,1,0
12.162399999,1,1,0
12.162400000,1,1,1
12.165400999,1,1,1
12.165401000,1,0,1
12.165400999,1,0,1
12.165401000,1,0,0
12.188599999,1,0,0
12.188600000,0,0,0
12.191599999,0,0,0
12.191600000,1,0,0
12.192473999,1,0,0
12.192474000,1,1,0
12.192473999,1,1,0
12.192474000,1,1,1
12.195475999,1,1,1
12.195476000,1,0,1
12.195475999,1,0,1
12.195476000,1,0,0
12.218699999,1,0,0
12.218700000,0,0,0
12.221599999,0,0,0
12.221600000,1,0,0
12.222571999,1,0,0
12.222572000,1,1,0
12.222571999,1,1,0
12.222572000,1,1,1
12.225573999,1,1,1
12.225574000,1,0,1
12.225573999,1,0,1
12.225574000,1,0,0
12.248599999,1,0,0
12.248600000,0,0,0
12.251599999,0,0,0
12.251600000,1,0,0
12.252423999,1,0,0
12.252424000,1,1,0
12.252423999,1,1,0
12.252424000,1,1,1
12.255424999,1,1,1
12.255425000,1,0,1
12.255424999,1,0,1
12.255425000,1,0,0
12.278499999,1,0,0
12.278500000,0,0,0
12.281499999,0,0,0
12.281500000,1,0,0
12.282320999,1,0,0
12.282321000,1,1,0
12.282320999,1,1,0
12.282321000,1,1,1
12.285321999,1,1,1
12.285322000,1,0,1
12.285321999,1,0,1
12.285322000,1,0,0
12.308299999,1,0,0
12.308300000,0,0,0
12.311299999,0,0,0
12.311300000,1,0,0
12.312094999,1,0,0
12.312095000,1,1,0
12.312094999,1,1,0
12.312095000,1,1,1
12.315095999,1,1,1
12.315096000,1,0,1
12.315095999,1,0,1
12.315096000,1,0,0
12.338099999,1,0,0
12.338100000,0,0,0
12.340999999,0,0,0
12.341000000,1,0,0
12.341892999,1,0,0
12.341893000,1,1,0
12.341892999,1,1,0
12.341893000,1,1,1
12.344893999,1,1,1
12.344894000,1,0,1
12.344893999,1,0,1
12.344894000,1,0,0
12.367699999,1,0,0
12.367700000,0,0,0
12.370699999,0,0,0
12.370700000,1,0,0
12.371443999,1,0,0
12.371444000,1,1,0
12.371443999,1,1,0
12.371444000,1,1,1
12.374445999,1,1,1
12.374446000,1,0,1
12.374445999,1,0,1
12.374446000,1,0,0
12.397299999,1,0,0
12.397300000,0,0,0
12.400299999,0,0,0
12.400300000,1,0,0
12.401042999,1,0,0
12.401043000,1,1,0
12.401042999,1,1,0
12.401043000,1,1,1
12.404043999,1,1,1
12.404044000,1,0,1
12.404043999,1,0,1
12.404044000,1,0,0
12.426899999,1,0,0
12.426900000,0,0,0
12.429799999,0,0,0
12.429800000,1,0,0
12.430639999,1,0,0
12.430640000,1,1,0
12.430639999,1,1,0
12.430640000,1,1,1
12.433641999,1,1,1
12.433642000,1,0,1
12.433641999,1,0,1
12.433642000,1,0,0
12.456299999,1,0,0
12.456300000,0,0,0
12.459199999,0,0,0
12.459200000,1,0,0
12.459990999,1,0,0
12.459991000,1,1,0
12.459991999,1,1,0
12.459992000,1,1,1
12.462992999,1,1,1
12.462993000,1,0,1
12.462992999,1,0,1
12.462993000,1,0,0
12.485599999,1,0,0
12.485600000,0,0,0
12.488599999,0,0,0
12.488600000,1,0,0
12.489265999,1,0,0
12.489266000,1,1,0
12.489266999,1,1,0
12.489267000,1,1,1
12.492266999,1,1,1
12.492267000,1,0,1
12.492267999,1,0,1
12.492268000,1,0,0
12.514999999,1,0,0
12.515000000,0,0,0
12.517899999,0,0,0
12.517900000,1,0,0
12.518685999,1,0,0
12.518686000,1,1,0
12.518686999,1,1,0
12.518687000,1,1,1
12.521687999,1,1,1
12.521688000,1,0,1
12.521687999,1,0,1
12.521688000,1,0,0
12.544199999,1,0,0
12.544200000,0,0,0
12.547099999,0,0,0
12.547100000,1,0,0
12.547837999,1,0,0
12.547838000,1,1,0
12.547838999,1,1,0
12.547839000,1,1,1
12.550839999,1,1,1
12.550840000,1,0,1
12.550839999,1,0,1
12.550840000,1,0,0
12.573399999,1,0,0
12.573400000,0,0,0
12.576299999,0,0,0
12.576300000,1,0,0
12.577036999,1,0,0
12.577037000,1,1,0
12.577036999,1,1,0
12.577037000,1,1,1
12.580037999,1,1,1
12.580038000,1,0,1
12.580037999,1,0,1
12.580038000,1,0,0
12.602499999,1,0,0
12.602500000,0,0,0
12.605399999,0,0,0
12.605400000,1,0,0
12.606111999,1,0,0
12.606112000,1,1,0
12.606111999,1,1,0
12.606112000,1,1,1
12.609113999,1,1,1
12.609114000,1,0,1
12.609113999,1,0,1
12.609114000,1,0,0
12.631499999,1,0,0
12.631500000,0,0,0
12.634399999,0,0,0
12.634400000,1,0,0
12.635085999,1,0,0
12.635086000,1,1,0
12.635085999,1,1,0
12.635086000,1,1,1
12.638086999,1,1,1
12.638087000,1,0,1
12.638086999,1,0,1
12.638087000,1,0,0
12.660499999,1,0,0
12.660500000,0,0,0
12.663299999,0,0,0
12.663300000,1,0,0
12.664083999,1,0,0
12.664084000,1,1,0
12.664083999,1,1,0
12.664084000,1,1,1
12.667085999,1,1,1
12.667086000,1,0,1
12.667085999,1,0,1
12.667086000,1,0,0
12.689299999,1,0,0
